date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:34:45	4659/4659	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20Nov%202021%2001:51:58%20GMT	https://affixtheme.com/html/xmee/demo/login-14.html	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/login-14.html	(from )
08:34:46	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Feb%202023%2001:34:45%20GMT	https://affixtheme.com/robots.txt		(from )
08:34:46	431/431	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/img/favicon.png	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/img/favicon.png	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:47	163873/163873	---M-Z	200	added ('OK')	text/css	date:Thu,%2025%20Nov%202021%2023:33:52%20GMT	https://affixtheme.com/html/xmee/demo/css/bootstrap.min.css	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/css/bootstrap.min.css	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:48	1674/1674	---M-Z	200	added ('OK')	text/css	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/flaticon.css	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/font/flaticon.css	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:48	190289/190289	---M-Z	200	added ('OK')	text/css	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:48	402138/402138	---M-Z	200	added ('OK')	text/css	date:Mon,%2006%20Dec%202021%2023:08:48%20GMT	https://affixtheme.com/html/xmee/demo/style.css	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/style.css	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:49	826/826	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/img/logo-14.png	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/img/logo-14.png	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:49	2983/2983	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20Nov%202021%2001:51:58%20GMT	https://affixtheme.com/html/xmee/demo/forgot-password-14.html	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/forgot-password-14.html	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:49	99925/99925	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202020%2004:16:16%20GMT	https://affixtheme.com/html/xmee/demo/img/figure/bg14-l.jpg	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/img/figure/bg14-l.jpg	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:49	4689/4689	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20Nov%202021%2001:52:00%20GMT	https://affixtheme.com/html/xmee/demo/register-14.html	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/register-14.html	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:50	59219/59219	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Nov%202021%2023:33:54%20GMT	https://affixtheme.com/html/xmee/demo/js/bootstrap.min.js	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/js/bootstrap.min.js	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:51	129057/129057	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Dec%202020%2004:16:40%20GMT	https://affixtheme.com/html/xmee/demo/js/jquery-3.5.0.min.js	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/js/jquery-3.5.0.min.js	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:52	6983/6983	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Dec%202020%2004:16:40%20GMT	https://affixtheme.com/html/xmee/demo/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/js/imagesloaded.pkgd.min.js	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:52	9309/9309	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2010%20Dec%202020%2004:16:40%20GMT	https://affixtheme.com/html/xmee/demo/js/validator.min.js	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/js/validator.min.js	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:53	2470/2470	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2006%20Nov%202021%2005:24:56%20GMT	https://affixtheme.com/html/xmee/demo/js/main.js	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/js/main.js	(from https://affixtheme.com/html/xmee/demo/login-14.html)
08:34:54	125320/125320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:55	72148/72148	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.woff2	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:56	125320/125320	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400d41d.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:56	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Feb%202023%2001:34:55%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.svg	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:57	125016/125016	---M--	200	added ('OK')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.ttf	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:57	13608/13608	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff2	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:57	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400d41d.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:58	16812/16812	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.woff	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:58	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:58	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Feb%202023%2001:34:57%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.svg	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:58	34092/34092	---M--	200	added ('OK')	font/ttf	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-regular-400.ttf	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:34:59	84568/84568	---M--	200	added ('OK')	font/woff	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-brands-400.woff	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:35:00	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.eot	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:35:01	74320/74320	---M--	200	added ('OK')	font/woff2	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.woff2	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:35:01	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Feb%202023%2001:35:00%20GMT	https://affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/webfonts/fa-solid-900.svg	(from https://affixtheme.com/html/xmee/demo/css/fontawesome-all.min.css)
08:35:02	4278/4278	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2010%20Dec%202020%2004:16:14%20GMT	https://affixtheme.com/html/xmee/demo/font/Flaticon.eot	C:/My%20Web%20Sites/xmee/affixtheme.com/html/xmee/demo/font/Flaticon.eot	(from https://affixtheme.com/html/xmee/demo/font/flaticon.css)
